Dev ID,Family,Module Name,Location,Description
7688703 [5],Cisco NCS 2006,NCS2K-20-SMRFS-CV,SHELF-1[SHELF-M6],20-SMRFS-CV
7688703 [31],Cisco NCS 2006,NCS2K-20-SMRFS-CV,SHELF-1[SHELF-M6],20-SMRFS-CV
7688703 [7],Cisco NCS 2006,NCS2K-TNCS-O-K9,SHELF-1[SHELF-M6],TNCS-O
7688703 [9],Cisco NCS 2006,15454-M-RAMAN-CTP=,SHELF-1[SHELF-M6],RAMAN-CTP
7688703 [11],Cisco NCS 2006,NCS2K-16-AD-CCOFS,SHELF-1[SHELF-M6],16-AD-CCOFS
7688703 [20],Cisco NCS 2006,NCS2006-ECU,SHELF-1[SHELF-M6],No Description Listed
7688703 [4],Cisco NCS 2006,15454-M-TNCE-K9,SHELF-1[SHELF-M6],TNC-E
7688703 [2],Cisco NCS 2006,NCS2K-20-SMRFS-CV,SHELF-1[SHELF-M6],20-SMRFS-CV
7688704 [6],Cisco NCS 2006,NCS2K-EDRA2-26C,SHELF-1[SHELF-M6],EDRA-2-26
7688704 [4],Cisco NCS 2006,NCS2K-16-WXC-FS,SHELF-1[SHELF-M6],16-WXC-FS
7688704 [5],Cisco NCS 2006,NCS2K-EDRA2-26C,SHELF-1[SHELF-M6],EDRA-2-26
7688704 [1],Cisco NCS 2006,15454-M-TNC-K9,SHELF-1[SHELF-M6],TNC
7688704 [2],Cisco NCS 2006,15454-M-TNC-K9,SHELF-1[SHELF-M6],TNC
7688704 [3],Cisco NCS 2006,15454-M6-ECU,SHELF-1[SHELF-M6],No Description Listed
7688707 [38],Cisco NCS 2006,NCS2006-ECU-S,SHELF-1[SHELF-M6],No Description Listed
7688707 [28],Cisco NCS 2006,NCS2K-TNCS-O-K9,SHELF-1[SHELF-M6],TNCS-O
7688707 [19],Cisco NCS 2006,NCS2K-20-SMRFS,SHELF-1[SHELF-M6],20-SMRFS
7688707 [32],Cisco NCS 2006,NCS2K-20-SMRFS-CV,SHELF-1[SHELF-M6],20-SMRFS-CV
7688707 [37],Cisco NCS 2006,NCS2K-20-SMRFS-CV,SHELF-1[SHELF-M6],20-SMRFS-CV
7688707 [29],Cisco NCS 2006,NCS2K-TNCS-O-K9,SHELF-1[SHELF-M6],TNCS-O
7688707 [27],Cisco NCS 2006,NCS2K-16-AD-CCOFS,SHELF-1[SHELF-M6],16-AD-CCOFS
7688707 [33],Cisco NCS 2006,15454-M-RAMAN-CTP=,SHELF-1[SHELF-M6],RAMAN-CTP
143055918 [2],Cisco NCS 2006,NCS2K-TNCS-K9,SHELF-1[SHELF-M6],TNC-S
143055918 [6],Cisco NCS 2006,NCS2006-ECU-S,SHELF-1[SHELF-M6],No Description Listed
143055918 [18],Cisco NCS 2006,NCS2K-20-SMRFS,SHELF-1[SHELF-M6],20-SMRFS
143055918 [13],Cisco NCS 2006,NCS2K-TNCS-O-K9,SHELF-1[SHELF-M6],TNCS-O
143055919 [9],Cisco NCS 2006,NCS2K-TNCS-O-K9,SHELF-1[SHELF-M6],TNCS-O
143055919 [15],Cisco NCS 2006,NCS2K-TNCS-K9,SHELF-1[SHELF-M6],TNC-S
143055919 [7],Cisco NCS 2006,NCS2K-20-SMRFS-CV,SHELF-1[SHELF-M6],20-SMRFS-CV
143055919 [14],Cisco NCS 2006,NCS2006-ECU,SHELF-1[SHELF-M6],No Description Listed
143055920 [12],Cisco NCS 2006,NCS2006-ECU,SHELF-1[SHELF-M6],No Description Listed
143055920 [22],Cisco NCS 2006,NCS2K-TNCS-K9,SHELF-1[SHELF-M6],TNC-S
143055920 [17],Cisco NCS 2006,NCS2K-400GXP-L-K9,SHELF-1[SHELF-M6],400G-XP
143055920 [5],Cisco NCS 2006,NCS2K-20-SMRFS-CV,SHELF-1[SHELF-M6],20-SMRFS-CV
143055920 [11],Cisco NCS 2006,NCS2K-16-AD-CCOFS,SHELF-1[SHELF-M6],16-AD-CCOFS
143055920 [9],Cisco NCS 2006,NCS2K-20-SMRFS-CV,SHELF-1[SHELF-M6],20-SMRFS-CV
143055920 [3],Cisco NCS 2006,NCS2K-TNCS-K9,SHELF-1[SHELF-M6],TNC-S
143055921 [4],Cisco NCS 2006,NCS2K-TNCS-K9,SHELF-1[SHELF-M6],TNC-S
143055921 [9],Cisco NCS 2006,NCS2K-400G-XP,SHELF-1[SHELF-M6],400G-XP
143055921 [18],Cisco NCS 2006,NCS2K-20-SMRFS-CV,SHELF-1[SHELF-M6],20-SMRFS-CV
143055921 [24],Cisco NCS 2006,NCS2K-16-AD-CCOFS,SHELF-1[SHELF-M6],16-AD-CCOFS
143055921 [1],Cisco NCS 2006,15454-M6-ECU,SHELF-1[SHELF-M6],No Description Listed
143055921 [14],Cisco NCS 2006,NCS2K-TNCS-K9,SHELF-1[SHELF-M6],TNC-S
143055921 [10],Cisco NCS 2006,NCS2K-20-SMRFS,SHELF-1[SHELF-M6],20-SMRFS
7688707 [24],Cisco NCS 2006,NCS2K-MR-MXP-LIC,SHELF-19[SHELF-M15],MR-MXP
7688707 [9],Cisco NCS 2006,NCS2K-100G-CK-C,SHELF-19[SHELF-M15],100G-CK-C 1528.77
7688707 [11],Cisco NCS 2006,NCS2K-200G-CK,SHELF-19[SHELF-M15],200G-CK-LC 1528.77
7688707 [4],Cisco NCS 2006,NCS2K-MR-MXP-LIC,SHELF-19[SHELF-M15],MR-MXP
7688707 [6],Cisco NCS 2006,NCS2K-400G-XP,SHELF-19[SHELF-M15],400G-XP
7688707 [13],Cisco NCS 2006,NCS2K-MR-MXP-LIC,SHELF-19[SHELF-M15],MR-MXP
7688707 [30],Cisco NCS 2006,NCS2K-TNCS-K9,SHELF-19[SHELF-M15],TNC-S
7688707 [16],Cisco NCS 2006,NCS2K-MR-MXP-LIC,SHELF-19[SHELF-M15],MR-MXP
7688707 [8],Cisco NCS 2006,NCS2015-ECU,SHELF-19[SHELF-M15],No Description Listed
7688707 [35],Cisco NCS 2006,NCS2K-200G-CK-C,SHELF-19[SHELF-M15],200G-CK-LC 1528.77
7688707 [7],Cisco NCS 2006,NCS2K-TNCS-K9,SHELF-19[SHELF-M15],TNC-S
7688707 [18],Cisco NCS 2006,NCS2K-200G-CK-C,SHELF-19[SHELF-M15],200G-CK-LC 1528.77
7688707 [21],Cisco NCS 2006,NCS2K-MR-MXP-LIC,SHELF-19[SHELF-M15],MR-MXP
7688703 [28],Cisco NCS 2006,15454-M-TNCE-K9,SHELF-2[SHELF-M6],TNC-E
7688703 [21],Cisco NCS 2006,NCS2K-MR-MXP-LIC,SHELF-2[SHELF-M6],MR-MXP
7688703 [23],Cisco NCS 2006,15454-M6-ECU,SHELF-2[SHELF-M6],No Description Listed
7688703 [3],Cisco NCS 2006,15454-M-TNCE-K9,SHELF-2[SHELF-M6],TNC-E
7688703 [18],Cisco NCS 2006,NCS2K-400G-XP,SHELF-2[SHELF-M6],400G-XP
7688703 [8],Cisco NCS 2006,NCS2K-100G-CK-C,SHELF-2[SHELF-M6],100G-CK-C 1528.77
7688703 [6],Cisco NCS 2006,NCS2K-200G-CK-C,SHELF-2[SHELF-M6],200G-CK-LC 1528.77
7688707 [15],Cisco NCS 2006,15454-M-TNCE-K9,SHELF-2[SHELF-M6],TNC-E
7688707 [26],Cisco NCS 2006,NCS2K-MR-MXP-LIC,SHELF-2[SHELF-M6],MR-MXP
7688707 [42],Cisco NCS 2006,15454-M-TNCE-K9,SHELF-2[SHELF-M6],TNC-E
7688707 [20],Cisco NCS 2006,15454-M6-ECU,SHELF-2[SHELF-M6],No Description Listed
7688707 [25],Cisco NCS 2006,15454-AR-MXP=,SHELF-2[SHELF-M6],15454-AR-MXP
7688707 [5],Cisco NCS 2006,15454-AR-XPE,SHELF-2[SHELF-M6],AR-XPE
7688707 [31],Cisco NCS 2006,NCS2K-MR-MXP-LIC,SHELF-2[SHELF-M6],MR-MXP
143055918 [10],Cisco NCS 2006,NCS2K-200G-CK-C,SHELF-2[SHELF-M6],200G-CK-LC 1528.77
143055918 [19],Cisco NCS 2006,15454-M-100G-LC-C,SHELF-2[SHELF-M6],100G-LC-C 1528.77
143055918 [5],Cisco NCS 2006,NCS2K-16-AD-CCOFS,SHELF-2[SHELF-M6],16-AD-CCOFS
143055918 [16],Cisco NCS 2006,NCS2K-TNCS-K9,SHELF-2[SHELF-M6],TNC-S
143055918 [4],Cisco NCS 2006,NCS2K-20-SMRFS-CV,SHELF-2[SHELF-M6],20-SMRFS-CV
143055918 [15],Cisco NCS 2006,NCS2K-TNCS-K9,SHELF-2[SHELF-M6],TNC-S
143055918 [9],Cisco NCS 2006,15454-M6-ECU,SHELF-2[SHELF-M6],No Description Listed
143055919 [10],Cisco NCS 2006,NCS2K-TNCS-K9,SHELF-2[SHELF-M6],TNC-S
143055919 [4],Cisco NCS 2006,NCS2K-20-SMRFS-CV,SHELF-2[SHELF-M6],20-SMRFS-CV
143055919 [17],Cisco NCS 2006,15454-M6-ECU,SHELF-2[SHELF-M6],No Description Listed
143055919 [18],Cisco NCS 2006,NCS2K-200G-CK-C,SHELF-2[SHELF-M6],200G-CK-LC 1528.77
143055919 [12],Cisco NCS 2006,NCS2K-16-AD-CCOFS,SHELF-2[SHELF-M6],16-AD-CCOFS
143055919 [16],Cisco NCS 2006,NCS2K-TNCS-K9,SHELF-2[SHELF-M6],TNC-S
143055919 [2],Cisco NCS 2006,15454-M-100G-LC-C,SHELF-2[SHELF-M6],100G-LC-C
143055920 [4],Cisco NCS 2006,NCS2K-TNCS-O-K9,SHELF-2[SHELF-M6],TNCS-O
143055920 [6],Cisco NCS 2006,NCS2K-TNCS-K9,SHELF-2[SHELF-M6],TNC-S
143055920 [14],Cisco NCS 2006,15454-M-RAMAN-CTP=,SHELF-2[SHELF-M6],RAMAN-CTP
143055920 [20],Cisco NCS 2006,NCS2K-200G-CK-C,SHELF-2[SHELF-M6],200G-CK-LC
143055920 [7],Cisco NCS 2006,NCS2K-16-AD-CCOFS,SHELF-2[SHELF-M6],16-AD-CCOFS
143055920 [1],Cisco NCS 2006,NCS2K-20-SMRFS-CV,SHELF-2[SHELF-M6],20-SMRFS-CV
143055920 [13],Cisco NCS 2006,15454-M6-ECU,SHELF-2[SHELF-M6],No Description Listed
143055920 [21],Cisco NCS 2006,15454-M-100G-LC-C=,SHELF-2[SHELF-M6],100G-LC-C
143055921 [17],Cisco NCS 2006,15454-M-RAMAN-CTP=,SHELF-2[SHELF-M6],RAMAN-CTP
143055921 [7],Cisco NCS 2006,15454-M-100G-LC-C,SHELF-2[SHELF-M6],100G-LC-C 1528.77
143055921 [21],Cisco NCS 2006,15454-M6-ECU,SHELF-2[SHELF-M6],No Description Listed
143055921 [11],Cisco NCS 2006,NCS2K-TNCS-O-K9,SHELF-2[SHELF-M6],TNCS-O
143055921 [3],Cisco NCS 2006,NCS2K-200G-CK-C,SHELF-2[SHELF-M6],200G-CK-LC
143055921 [8],Cisco NCS 2006,NCS2K-TNCS-K9,SHELF-2[SHELF-M6],TNC-S
143055921 [16],Cisco NCS 2006,NCS2K-16-AD-CCOFS,SHELF-2[SHELF-M6],16-AD-CCOFS
143055921 [12],Cisco NCS 2006,NCS2K-20-SMRFS-CV,SHELF-2[SHELF-M6],20-SMRFS-CV
7688703 [26],Cisco NCS 2006,NCS2K-200G-CK-C,SHELF-3[SHELF-M6],200G-CK-LC 1528.77
7688703 [19],Cisco NCS 2006,15454-M-TNCE-K9,SHELF-3[SHELF-M6],TNC-E
7688703 [15],Cisco NCS 2006,15454-M-TNCE-K9,SHELF-3[SHELF-M6],TNC-E
7688703 [17],Cisco NCS 2006,15454-PSM=,SHELF-3[SHELF-M6],PSM
7688703 [27],Cisco NCS 2006,15454-AR-XPE,SHELF-3[SHELF-M6],AR-XPE
7688703 [13],Cisco NCS 2006,15454-M6-ECU,SHELF-3[SHELF-M6],No Description Listed
7688703 [24],Cisco NCS 2006,15454-AR-MXP,SHELF-3[SHELF-M6],AR-MXP
7688703 [30],Cisco NCS 2006,NCS2K-200G-CK-C,SHELF-3[SHELF-M6],200G-CK-LC 1528.77
7688694 [8],Cisco NCS 2015,NCS2K-MF-DEG-5-CV,MF-DEG-5,No Description Listed
7688694 [16],Cisco NCS 2015,NCS2K-MF-M16LC-CV,MF-MPO-16LC,No Description Listed
7688694 [34],Cisco NCS 2015,NCS2K-MF-M16LC-CV,MF-MPO-16LC,No Description Listed
7688694 [10],Cisco NCS 2015,NCS2K-MF-M16LC-CV,MF-MPO-16LC,No Description Listed
7688694 [38],Cisco NCS 2015,NCS2K-MF-M16LC-CV,MF-MPO-16LC,No Description Listed
7688694 [26],Cisco NCS 2015,NCS2K-MF-MPO-16LC,MF-MPO-16LC,No Description Listed
7688694 [42],Cisco NCS 2015,NCS2K-MF-MPO-16LC,MF-MPO-16LC,No Description Listed
7688694 [11],Cisco NCS 2015,NCS2K-MF-M16LC-CV,MF-MPO-16LC,No Description Listed
7688694 [7],Cisco NCS 2015,NCS2K-MF-M16LC-CV,MF-MPO-16LC,No Description Listed
7688694 [17],Cisco NCS 2015,NCS2K-MF-UPG-4-CV,MF-UPG-4,No Description Listed
7688694 [12],Cisco NCS 2015,MF-UPG-4,PSHELF-1[PSHELF-MF-6RU],PSUSB-1-14
7688694 [9],Cisco NCS 2015,MF-DEG-5,PSHELF-1[PSHELF-MF-6RU],PSUSB-1-1
7688694 [13],Cisco NCS 2015,NCS2K-MF-6RU,PSHELF-1[PSHELF-MF-6RU],No Description Listed
7688694 [32],Cisco NCS 2015,NCS2K-MF10-6RU,PSHELF-2[PSHELF-MF10-6RU],No Description Listed
7688694 [31],Cisco NCS 2015,MF-MPO-16LC,PSHELF-2[PSHELF-MF10-6RU],PSUSB-2-7
7688694 [22],Cisco NCS 2015,MF-MPO-16LC,PSHELF-2[PSHELF-MF10-6RU],PSUSB-2-6
7688694 [19],Cisco NCS 2015,MF-MPO-16LC,PSHELF-2[PSHELF-MF10-6RU],PSUSB-2-1
7688694 [41],Cisco NCS 2015,MF-MPO-16LC,PSHELF-2[PSHELF-MF10-6RU],PSUSB-2-2
7688694 [4],Cisco NCS 2015,MF-MPO-16LC,PSHELF-2[PSHELF-MF10-6RU],PSUSB-2-8
7688694 [37],Cisco NCS 2015,MF-MPO-16LC,PSHELF-2[PSHELF-MF10-6RU],PSUSB-2-4
7688694 [27],Cisco NCS 2015,MF-MPO-16LC,PSHELF-2[PSHELF-MF10-6RU],PSUSB-2-3
7688694 [39],Cisco NCS 2015,MF-MPO-16LC,PSHELF-2[PSHELF-MF10-6RU],PSUSB-2-5
7688694 [28],Cisco NCS 2015,MECH-UNIT,RACK-1,MECH-UNIT
7688694 [45],Cisco NCS 2015,MECH-UNIT,RACK-2,MECH-UNIT
7688694 [20],Cisco NCS 2015,NCS2K-20-SMRFS-CV,SHELF-1[SHELF-M15],20-SMRFS-CV
7688694 [6],Cisco NCS 2015,NCS2K-16-AD-CCOFS,SHELF-1[SHELF-M15],16-AD-CCOFS
7688694 [30],Cisco NCS 2015,NCS2K-TNCS-O-K9,SHELF-1[SHELF-M15],TNCS-O
7688694 [33],Cisco NCS 2015,NCS2K-TNCS-O-K9,SHELF-1[SHELF-M15],TNCS-O
7688694 [43],Cisco NCS 2015,NCS2K-20-SMRFS-CV,SHELF-1[SHELF-M15],20-SMRFS-CV
7688694 [23],Cisco NCS 2015,NCS2015-ECU,SHELF-1[SHELF-M15],No Description Listed
7688694 [35],Cisco NCS 2015,NCS2K-20-SMRFS-CV,SHELF-1[SHELF-M15],20-SMRFS-CV
7688694 [36],Cisco NCS 2015,NCS2K-20-SMRFS-CV,SHELF-1[SHELF-M15],20-SMRFS-CV
7688694 [2],Cisco NCS 2015,NCS2K-16-AD-CCOFS,SHELF-1[SHELF-M15],16-AD-CCOFS
7688694 [18],Cisco NCS 2015,NCS2K-200G-CK-C,SHELF-2[SHELF-M6],200G-CK-LC 1528.77
7688694 [40],Cisco NCS 2015,NCS2K-200G-CK,SHELF-2[SHELF-M6],200G-CK-LC 1528.77
7688694 [14],Cisco NCS 2015,NCS2K-200G-CK,SHELF-2[SHELF-M6],200G-CK-LC 1528.77
7688694 [44],Cisco NCS 2015,15454-M-TNCE-K9,SHELF-2[SHELF-M6],TNC-E
7688694 [1],Cisco NCS 2015,15454-M6-ECU,SHELF-2[SHELF-M6],No Description Listed
7688694 [24],Cisco NCS 2015,15454-M-TNCE-K9,SHELF-2[SHELF-M6],TNC-E
7688694 [3],Cisco NCS 2015,NCS2K-200G-CK-C,SHELF-3[SHELF-M6],200G-CK-LC 1528.77
7688694 [5],Cisco NCS 2015,15454-PSM=,SHELF-3[SHELF-M6],PSM
7688694 [46],Cisco NCS 2015,NCS2K-200G-CK-C,SHELF-3[SHELF-M6],200G-CK-LC 1528.77
7688694 [21],Cisco NCS 2015,NCS2K-200G-CK-C,SHELF-3[SHELF-M6],200G-CK-LC 1528.77
7688694 [29],Cisco NCS 2015,NCS2006-ECU,SHELF-3[SHELF-M6],No Description Listed
7688694 [15],Cisco NCS 2015,15454-M-TNCE-K9,SHELF-3[SHELF-M6],TNC-E
7688694 [25],Cisco NCS 2015,15454-M-TNCE-K9,SHELF-3[SHELF-M6],TNC-E
7688752 [4],Cisco NCS 4202,module R0,slot R0,UEA Unknown Module
7688752 [1],Cisco NCS 4202, FIXED IM subslot 0/0,subslot 0/0,FIXED : 12-port Gig & 4-port Ten Gig Ethernet Interface Module
7688752 [3],Cisco NCS 4202,ONS-SI-OC-VCOP      ,subslot 0/0 transceiver container 11,VCoP OC-3/OC-12
7688752 [2],Cisco NCS 4202,ONS-SC+-10G-LR      ,subslot 0/0 transceiver container 15,SFP+ 10GBASE-LR
7688752 [5],Cisco NCS 4202,AFCT-5710APZ-CS1,subslot 0/0 transceiver container 8,GE LX
7688752 [6],Cisco NCS 4202,NCS4200-8E1T1-CE,subslot 0/1,8 port T1/E1 IM
6051045 [4],Cisco NCS 4206,NCS420X-RSP,slot R0,"NCS 420X Route Switch Processor , 400G, XL Scale"
6051046 [5],Cisco NCS 4206,NCS420X-RSP,slot R0,"NCS 420X Route Switch Processor , 400G, XL Scale"
6051048 [4],Cisco NCS 4206,NCS420X-RSP,slot R0,"NCS 420X Route Switch Processor , 400G, XL Scale"
7688737 [13],Cisco NCS 4206,NCS420X-RSP,slot R0,"NCS 420X Route Switch Processor , 400G, XL Scale"
7688747 [3],Cisco NCS 4206,NCS420X-RSP,slot R0,"NCS 420X Route Switch Processor , 400G, XL Scale"
7688749 [12],Cisco NCS 4206,NCS420X-RSP,slot R0,"NCS 420X Route Switch Processor , 400G, XL Scale"
7688750 [6],Cisco NCS 4206,NCS420X-RSP,slot R0,"NCS 420X Route Switch Processor , 400G, XL Scale"
7688753 [13],Cisco NCS 4206,NCS420X-RSP,slot R0,"NCS 420X Route Switch Processor , 400G, XL Scale"
7688747 [7],Cisco NCS 4206,NCS420X-RSP,slot R1,"NCS 420X Route Switch Processor , 400G, XL Scale"
7688750 [7],Cisco NCS 4206,UEA-PID-UNKNOWN,slot R1,UEA Unknown Module
7688753 [10],Cisco NCS 4206,NCS420X-RSP,slot R1,"NCS 420X Route Switch Processor , 400G, XL Scale"
6051045 [5],Cisco NCS 4206,NCS4200-1T8LR-PS,subslot 0/0,8-port Gigabit Ethernet & 1-port Ten Gigabit Ethernet SFP Interface Module
6051046 [4],Cisco NCS 4206,NCS4200-1T8LR-PS,subslot 0/0,8-port Gigabit Ethernet & 1-port Ten Gigabit Ethernet SFP Interface Module
6051048 [3],Cisco NCS 4206,NCS4200-1T8LR-PS,subslot 0/0,8-port Gigabit Ethernet & 1-port Ten Gigabit Ethernet SFP Interface Module
7688737 [8],Cisco NCS 4206,NCS4200-8T-PS,subslot 0/0,8-port Ten Gigabit Ethernet SFP+ Interface Module
7688747 [12],Cisco NCS 4206,NCS4200-8T-PS,subslot 0/0,8-port Ten Gigabit Ethernet SFP+ Interface Module
7688749 [1],Cisco NCS 4206,NCS4200-8T-PS,subslot 0/0,8-port Ten Gigabit Ethernet SFP+ Interface Module
7688750 [2],Cisco NCS 4206,NCS4200-8T-PS,subslot 0/0,8-port Ten Gigabit Ethernet SFP+ Interface Module
7688753 [1],Cisco NCS 4206,NCS4200-1T8LR-PS,subslot 0/0,8-port Gigabit Ethernet & 1-port Ten Gigabit Ethernet SFP Interface Module
6051045 [1],Cisco NCS 4206,SFP-GE-S            ,subslot 0/0 transceiver container 0,GE SX
6051046 [6],Cisco NCS 4206,SFP-GE-S            ,subslot 0/0 transceiver container 0,GE SX
6051048 [7],Cisco NCS 4206,SFP-GE-S            ,subslot 0/0 transceiver container 0,GE SX
7688737 [7],Cisco NCS 4206,SFP-10G-SR          ,subslot 0/0 transceiver container 0,SFP+ 10GBASE-SR
7688747 [2],Cisco NCS 4206,ONS-SC+-10G-LR      ,subslot 0/0 transceiver container 0,SFP+ 10GBASE-LR
7688749 [2],Cisco NCS 4206,ONS-SC+-10G-LR      ,subslot 0/0 transceiver container 0,SFP+ 10GBASE-LR
7688750 [3],Cisco NCS 4206,SFP-10G-LR          ,subslot 0/0 transceiver container 0,SFP+ 10GBASE-LR
7688753 [17],Cisco NCS 4206,ONS-SI-GE-LX        ,subslot 0/0 transceiver container 0,GE LX
6051045 [2],Cisco NCS 4206,SFP-GE-S            ,subslot 0/0 transceiver container 1,GE SX
6051046 [2],Cisco NCS 4206,SFP-GE-S            ,subslot 0/0 transceiver container 1,GE SX
6051048 [6],Cisco NCS 4206,SFP-GE-S            ,subslot 0/0 transceiver container 1,GE SX
7688737 [11],Cisco NCS 4206,SFP-10G-SR          ,subslot 0/0 transceiver container 1,SFP+ 10GBASE-SR
7688747 [8],Cisco NCS 4206,ONS-SC+-10G-LR      ,subslot 0/0 transceiver container 1,SFP+ 10GBASE-LR
7688749 [5],Cisco NCS 4206,ONS-SC+-10G-LR      ,subslot 0/0 transceiver container 1,SFP+ 10GBASE-LR
7688750 [5],Cisco NCS 4206,ONS-SC+-10G-LR      ,subslot 0/0 transceiver container 1,SFP+ 10GBASE-LR
7688753 [11],Cisco NCS 4206,ONS-SI-GE-LX        ,subslot 0/0 transceiver container 1,GE LX
6051046 [7],Cisco NCS 4206,SFP-GE-S            ,subslot 0/0 transceiver container 2,GE SX
7688747 [6],Cisco NCS 4206,ONS-SC+-10G-LR      ,subslot 0/0 transceiver container 2,SFP+ 10GBASE-LR
7688749 [3],Cisco NCS 4206,ONS-SC+-10G-LR      ,subslot 0/0 transceiver container 2,SFP+ 10GBASE-LR
7688750 [9],Cisco NCS 4206,ONS-SC+-10G-LR      ,subslot 0/0 transceiver container 2,SFP+ 10GBASE-LR
7688753 [7],Cisco NCS 4206,ONS-SI-GE-LX        ,subslot 0/0 transceiver container 4,GE LX
7688753 [12],Cisco NCS 4206,ONS-SI-GE-LX        ,subslot 0/0 transceiver container 5,GE LX
6051045 [6],Cisco NCS 4206,SFP-10G-SR          ,subslot 0/0 transceiver container 8,SFP+ 10GBASE-SR
6051046 [3],Cisco NCS 4206,SFP-10G-SR          ,subslot 0/0 transceiver container 8,SFP+ 10GBASE-SR
6051048 [9],Cisco NCS 4206,SFP-10G-SR          ,subslot 0/0 transceiver container 8,SFP+ 10GBASE-SR
7688753 [6],Cisco NCS 4206,SFP-10G-LR          ,subslot 0/0 transceiver container 8,SFP+ 10GBASE-LR
6051045 [3],Cisco NCS 4206,NCS4200-48T1E1-CE,subslot 0/1,NCS 48 port T1E1 IM
6051046 [1],Cisco NCS 4206,NCS4200-48T1E1-CE,subslot 0/1,NCS 48 port T1E1 IM
6051048 [1],Cisco NCS 4206,NCS4200-1T8LR-PS,subslot 0/1,8-port Gigabit Ethernet & 1-port Ten Gigabit Ethernet SFP Interface Module
7688737 [3],Cisco NCS 4206,A900-IMA1X,subslot 0/1,1-port Ten Gigabit Ethernet XFP Interface Module
7688747 [11],Cisco NCS 4206,NCS4200-1T8LR-PS,subslot 0/1,8-port Gigabit Ethernet & 1-port Ten Gigabit Ethernet SFP Interface Module
7688749 [10],Cisco NCS 4206,NCS4200-1T8LR-PS,subslot 0/1,8-port Gigabit Ethernet & 1-port Ten Gigabit Ethernet SFP Interface Module
6051048 [2],Cisco NCS 4206,SFP-GE-T            ,subslot 0/1 transceiver container 0,GE T
7688737 [2],Cisco NCS 4206,XFP-10G-MM-SR       ,subslot 0/1 transceiver container 0,10GBASE-SR
6051048 [5],Cisco NCS 4206,SFP-GE-T            ,subslot 0/1 transceiver container 1,GE T
7688749 [8],Cisco NCS 4206,ONS-SI-GE-LX        ,subslot 0/1 transceiver container 7,GE LX
6051048 [8],Cisco NCS 4206,SFP-10G-SR          ,subslot 0/1 transceiver container 8,SFP+ 10GBASE-SR
7688737 [15],Cisco NCS 4206,A900-IMA8S,subslot 0/2,8-port Gigabit Ethernet Interface Module
7688747 [4],Cisco NCS 4206,NCS4200-1T8S-10CS,subslot 0/2,ASR 900 Combo 8 port SFP GE and 1 port 10GE IM with OTN and CEM
7688749 [11],Cisco NCS 4206,NCS4200-1T8S-10CS,subslot 0/2,ASR 900 Combo 8 port SFP GE and 1 port 10GE IM with OTN and CEM
7688753 [2],Cisco NCS 4206,NCS4200-48T1E1-CE,subslot 0/2,ASR 900 48 port T1E1 IM
7688737 [14],Cisco NCS 4206,SFP-GE-S            ,subslot 0/2 transceiver container 0,GE SX
7688747 [1],Cisco NCS 4206,SCP6802-C1-BWE  ,subslot 0/2 transceiver container 0,Dual-Rate OC3/12 IR-1
7688749 [9],Cisco NCS 4206,SCP6802-C1-BWE  ,subslot 0/2 transceiver container 0,Dual-Rate OC3/12 IR-1
7688737 [10],Cisco NCS 4206,SP7041-E        ,subslot 0/2 transceiver container 1,GE T
7688737 [6],Cisco NCS 4206,SFP-GE-S            ,subslot 0/2 transceiver container 2,GE SX
7688737 [9],Cisco NCS 4206,SP7041-E        ,subslot 0/2 transceiver container 3,GE T
7688737 [5],Cisco NCS 4206,SP7041-E        ,subslot 0/2 transceiver container 4,GE T
7688737 [1],Cisco NCS 4206,SFP-GE-T            ,subslot 0/2 transceiver container 6,GE T
7688737 [12],Cisco NCS 4206,NCS4200-3GMS,subslot 0/3,ASR 900 Combo 4 port DS3 12 DS1 and 4 OCx
7688747 [9],Cisco NCS 4206,NCS4200-1T8S-10CS,subslot 0/3,ASR 900 Combo 8 port SFP GE and 1 port 10GE IM with OTN and CEM
7688749 [6],Cisco NCS 4206,NCS4200-1T8S-10CS,subslot 0/3,ASR 900 Combo 8 port SFP GE and 1 port 10GE IM with OTN and CEM
7688750 [1],Cisco NCS 4206,NCS4200-48T3E3-CE,subslot 0/3,ASR 900 48 port T3E3 IM
7688753 [18],Cisco NCS 4206,NCS4200-48T3E3-CE,subslot 0/3,ASR 900 48 port T3E3 IM
7688747 [10],Cisco NCS 4206,SCP6802-C1-BWE  ,subslot 0/3 transceiver container 0,Dual-Rate OC3/12 IR-1
7688749 [7],Cisco NCS 4206,SCP6802-C1-BWE  ,subslot 0/3 transceiver container 0,Dual-Rate OC3/12 IR-1
7688737 [4],Cisco NCS 4206,NCS4200-48T3E3-CE,subslot 0/4,ASR 900 48 port T3E3 IM
7688747 [5],Cisco NCS 4206,NCS4200-48T3E3-CE,subslot 0/4,ASR 900 48 port T3E3 IM
7688749 [13],Cisco NCS 4206,NCS4200-48T1E1-CE,subslot 0/4,ASR 900 48 port T1E1 IM
7688753 [4],Cisco NCS 4206,NCS4200-1T8S-10CS,subslot 0/4,ASR 900 Combo 8 port SFP GE and 1 port 10GE IM with OTN and CEM
7688753 [16],Cisco NCS 4206,ONS-SI-622-I1       ,subslot 0/4 transceiver container 3,Dual-Rate OC3/12 IR-1
7688753 [3],Cisco NCS 4206,OSG  ,subslot 0/4 transceiver container 4,OC48 SR/STM16 I-16
